,pos,row,col,grid_area,geometry
377,0_31,0,31,1000000.0,"POLYGON ((-1656327.704565505 508097.5045573011, -1655327.704565504 508097.5045573017, -1655327.704565504 507097.5045572999, -1656327.704565507 507097.5045572999, -1656327.704565505 508097.5045573011))"
378,1_0,1,0,1000000.0,"POLYGON ((-1655327.704565505 539097.5045573004, -1654327.704565505 539097.5045573016, -1654327.704565504 538097.5045573008, -1655327.704565506 538097.5045573002, -1655327.704565505 539097.5045573004))"
379,1_1,1,1,1000000.0,"POLYGON ((-1655327.704565506 538097.5045573002, -1654327.704565504 538097.5045573008, -1654327.704565505 537097.5045573004, -1655327.704565505 537097.5045573012, -1655327.704565506 538097.5045573002))"
380,1_2,1,2,1000000.0,"POLYGON ((-1655327.704565505 537097.5045573012, -1654327.704565505 537097.5045573004, -1654327.704565504 536097.5045573, -1655327.704565505 536097.5045572998, -1655327.704565505 537097.5045573012))"
381,1_3,1,3,1000000.0,"POLYGON ((-1655327.704565505 536097.5045572998, -1654327.704565504 536097.5045573, -1654327.704565505 535097.5045573006, -1655327.704565505 535097.5045573005, -1655327.704565505 536097.5045572998))"
382,1_4,1,4,1000000.0,"POLYGON ((-1655327.704565505 535097.5045573005, -1654327.704565505 535097.5045573006, -1654327.704565506 534097.5045573008, -1655327.704565504 534097.5045573006, -1655327.704565505 535097.5045573005))"
383,1_5,1,5,1000000.0,"POLYGON ((-1655327.704565504 534097.5045573006, -1654327.704565506 534097.5045573008, -1654327.704565504 533097.5045572995, -1655327.704565504 533097.5045573007, -1655327.704565504 534097.5045573006))"
384,1_6,1,6,1000000.0,"POLYGON ((-1655327.704565504 533097.5045573007, -1654327.704565504 533097.5045572995, -1654327.704565505 532097.5045573004, -1655327.704565505 532097.5045573001, -1655327.704565504 533097.5045573007))"
385,1_7,1,7,1000000.0,"POLYGON ((-1655327.704565505 532097.5045573001, -1654327.704565505 532097.5045573004, -1654327.704565505 531097.5045573012, -1655327.704565504 531097.5045572993, -1655327.704565505 532097.5045573001))"
386,1_8,1,8,1000000.0,"POLYGON ((-1655327.704565504 531097.5045572993, -1654327.704565505 531097.5045573012, -1654327.704565505 530097.5045572998, -1655327.704565505 530097.5045573009, -1655327.704565504 531097.5045572993))"
387,1_9,1,9,1000000.0,"POLYGON ((-1655327.704565505 530097.5045573009, -1654327.704565505 530097.5045572998, -1654327.704565505 529097.5045573005, -1655327.704565505 529097.5045573004, -1655327.704565505 530097.5045573009))"
388,1_10,1,10,1000000.0,"POLYGON ((-1655327.704565505 529097.5045573004, -1654327.704565505 529097.5045573005, -1654327.704565506 528097.5045573015, -1655327.704565506 528097.5045572998, -1655327.704565505 529097.5045573004))"
389,1_11,1,11,1000000.0,"POLYGON ((-1655327.704565506 528097.5045572998, -1654327.704565506 528097.5045573015, -1654327.704565506 527097.5045573009, -1655327.704565506 527097.5045573012, -1655327.704565506 528097.5045572998))"
390,1_12,1,12,1000000.0,"POLYGON ((-1655327.704565506 527097.5045573012, -1654327.704565506 527097.5045573009, -1654327.704565505 526097.5045573005, -1655327.704565505 526097.5045572997, -1655327.704565506 527097.5045573012))"
391,1_13,1,13,1000000.0,"POLYGON ((-1655327.704565505 526097.5045572997, -1654327.704565505 526097.5045573005, -1654327.704565505 525097.5045573001, -1655327.704565505 525097.5045572999, -1655327.704565505 526097.5045572997))"
392,1_14,1,14,1000000.0,"POLYGON ((-1655327.704565505 525097.5045572999, -1654327.704565505 525097.5045573001, -1654327.704565506 524097.5045573001, -1655327.704565504 524097.5045573005, -1655327.704565505 525097.5045572999))"
393,1_15,1,15,1000000.0,"POLYGON ((-1655327.704565504 524097.5045573005, -1654327.704565506 524097.5045573001, -1654327.704565505 523097.5045573016, -1655327.704565505 523097.5045573011, -1655327.704565504 524097.5045573005))"
394,1_16,1,16,1000000.0,"POLYGON ((-1655327.704565505 523097.5045573011, -1654327.704565505 523097.5045573016, -1654327.704565506 522097.5045572999, -1655327.704565506 522097.5045573021, -1655327.704565505 523097.5045573011))"
395,1_28,1,28,1000000.0,"POLYGON ((-1655327.704565505 511097.5045572997, -1654327.704565504 511097.5045573005, -1654327.704565505 510097.5045573006, -1655327.704565506 510097.5045573004, -1655327.704565505 511097.5045572997))"
396,1_29,1,29,1000000.0,"POLYGON ((-1655327.704565506 510097.5045573004, -1654327.704565505 510097.5045573006, -1654327.704565505 509097.5045573011, -1655327.704565506 509097.5045572997, -1655327.704565506 510097.5045573004))"
397,1_30,1,30,1000000.0,"POLYGON ((-1655327.704565506 509097.5045572997, -1654327.704565505 509097.5045573011, -1654327.704565504 508097.5045572995, -1655327.704565504 508097.5045573017, -1655327.704565506 509097.5045572997))"
398,1_31,1,31,1000000.0,"POLYGON ((-1655327.704565504 508097.5045573017, -1654327.704565504 508097.5045572995, -1654327.704565506 507097.5045572996, -1655327.704565504 507097.5045572999, -1655327.704565504 508097.5045573017))"
399,2_0,2,0,1000000.0,"POLYGON ((-1654327.704565505 539097.5045573016, -1653327.704565506 539097.5045573011, -1653327.704565504 538097.5045573004, -1654327.704565504 538097.5045573008, -1654327.704565505 539097.5045573016))"
400,2_1,2,1,1000000.0,"POLYGON ((-1654327.704565504 538097.5045573008, -1653327.704565504 538097.5045573004, -1653327.704565505 537097.5045573004, -1654327.704565505 537097.5045573004, -1654327.704565504 538097.5045573008))"
401,2_2,2,2,1000000.0,"POLYGON ((-1654327.704565505 537097.5045573004, -1653327.704565505 537097.5045573004, -1653327.704565505 536097.5045573, -1654327.704565504 536097.5045573, -1654327.704565505 537097.5045573004))"
402,2_3,2,3,1000000.0,"POLYGON ((-1654327.704565504 536097.5045573, -1653327.704565505 536097.5045573, -1653327.704565505 535097.5045573005, -1654327.704565505 535097.5045573006, -1654327.704565504 536097.5045573))"
403,2_4,2,4,1000000.0,"POLYGON ((-1654327.704565505 535097.5045573006, -1653327.704565505 535097.5045573005, -1653327.704565505 534097.5045573011, -1654327.704565506 534097.5045573008, -1654327.704565505 535097.5045573006))"
404,2_5,2,5,1000000.0,"POLYGON ((-1654327.704565506 534097.5045573008, -1653327.704565505 534097.5045573011, -1653327.704565506 533097.5045573002, -1654327.704565504 533097.5045572995, -1654327.704565506 534097.5045573008))"
405,2_6,2,6,1000000.0,"POLYGON ((-1654327.704565504 533097.5045572995, -1653327.704565506 533097.5045573002, -1653327.704565505 532097.5045573005, -1654327.704565505 532097.5045573004, -1654327.704565504 533097.5045572995))"
406,2_7,2,7,1000000.0,"POLYGON ((-1654327.704565505 532097.5045573004, -1653327.704565505 532097.5045573005, -1653327.704565504 531097.5045573004, -1654327.704565505 531097.5045573012, -1654327.704565505 532097.5045573004))"
407,2_10,2,10,1000000.0,"POLYGON ((-1654327.704565505 529097.5045573005, -1653327.704565504 529097.5045573008, -1653327.704565504 528097.5045572995, -1654327.704565506 528097.5045573015, -1654327.704565505 529097.5045573005))"
408,2_11,2,11,1000000.0,"POLYGON ((-1654327.704565506 528097.5045573015, -1653327.704565504 528097.5045572995, -1653327.704565505 527097.5045573, -1654327.704565506 527097.5045573009, -1654327.704565506 528097.5045573015))"
409,2_12,2,12,1000000.0,"POLYGON ((-1654327.704565506 527097.5045573009, -1653327.704565505 527097.5045573, -1653327.704565504 526097.5045573014, -1654327.704565505 526097.5045573005, -1654327.704565506 527097.5045573009))"
410,2_13,2,13,1000000.0,"POLYGON ((-1654327.704565505 526097.5045573005, -1653327.704565504 526097.5045573014, -1653327.704565504 525097.5045573004, -1654327.704565505 525097.5045573001, -1654327.704565505 526097.5045573005))"
411,2_14,2,14,1000000.0,"POLYGON ((-1654327.704565505 525097.5045573001, -1653327.704565504 525097.5045573004, -1653327.704565504 524097.5045573004, -1654327.704565506 524097.5045573001, -1654327.704565505 525097.5045573001))"
412,2_15,2,15,1000000.0,"POLYGON ((-1654327.704565506 524097.5045573001, -1653327.704565504 524097.5045573004, -1653327.704565504 523097.5045572994, -1654327.704565505 523097.5045573016, -1654327.704565506 524097.5045573001))"
413,2_16,2,16,1000000.0,"POLYGON ((-1654327.704565505 523097.5045573016, -1653327.704565504 523097.5045572994, -1653327.704565505 522097.5045573004, -1654327.704565506 522097.5045572999, -1654327.704565505 523097.5045573016))"
414,2_28,2,28,1000000.0,"POLYGON ((-1654327.704565504 511097.5045573005, -1653327.704565506 511097.5045573019, -1653327.704565506 510097.5045572994, -1654327.704565505 510097.5045573006, -1654327.704565504 511097.5045573005))"
415,2_29,2,29,1000000.0,"POLYGON ((-1654327.704565505 510097.5045573006, -1653327.704565506 510097.5045572994, -1653327.704565506 509097.5045573015, -1654327.704565505 509097.5045573011, -1654327.704565505 510097.5045573006))"
416,2_30,2,30,1000000.0,"POLYGON ((-1654327.704565505 509097.5045573011, -1653327.704565506 509097.5045573015, -1653327.704565505 508097.5045573009, -1654327.704565504 508097.5045572995, -1654327.704565505 509097.5045573011))"
417,2_31,2,31,1000000.0,"POLYGON ((-1654327.704565504 508097.5045572995, -1653327.704565505 508097.5045573009, -1653327.704565504 507097.5045573003, -1654327.704565506 507097.5045572996, -1654327.704565504 508097.5045572995))"
418,3_0,3,0,1000000.0,"POLYGON ((-1653327.704565506 539097.5045573011, -1652327.704565505 539097.5045573014, -1652327.704565505 538097.5045573007, -1653327.704565504 538097.5045573004, -1653327.704565506 539097.5045573011))"
419,3_1,3,1,1000000.0,"POLYGON ((-1653327.704565504 538097.5045573004, -1652327.704565505 538097.5045573007, -1652327.704565505 537097.5045573012, -1653327.704565505 537097.5045573004, -1653327.704565504 538097.5045573004))"
420,3_2,3,2,1000000.0,"POLYGON ((-1653327.704565505 537097.5045573004, -1652327.704565505 537097.5045573012, -1652327.704565505 536097.5045573007, -1653327.704565505 536097.5045573, -1653327.704565505 537097.5045573004))"
421,3_3,3,3,1000000.0,"POLYGON ((-1653327.704565505 536097.5045573, -1652327.704565505 536097.5045573007, -1652327.704565504 535097.5045572999, -1653327.704565505 535097.5045573005, -1653327.704565505 536097.5045573))"
422,3_4,3,4,1000000.0,"POLYGON ((-1653327.704565505 535097.5045573005, -1652327.704565504 535097.5045572999, -1652327.704565504 534097.5045572997, -1653327.704565505 534097.5045573011, -1653327.704565505 535097.5045573005))"
423,3_5,3,5,1000000.0,"POLYGON ((-1653327.704565505 534097.5045573011, -1652327.704565504 534097.5045572997, -1652327.704565504 533097.5045573007, -1653327.704565506 533097.5045573002, -1653327.704565505 534097.5045573011))"
424,3_6,3,6,1000000.0,"POLYGON ((-1653327.704565506 533097.5045573002, -1652327.704565504 533097.5045573007, -1652327.704565504 532097.5045572998, -1653327.704565505 532097.5045573005, -1653327.704565506 533097.5045573002))"
425,3_13,3,13,1000000.0,"POLYGON ((-1653327.704565504 526097.5045573014, -1652327.704565505 526097.5045573008, -1652327.704565505 525097.5045573005, -1653327.704565504 525097.5045573004, -1653327.704565504 526097.5045573014))"
426,3_14,3,14,1000000.0,"POLYGON ((-1653327.704565504 525097.5045573004, -1652327.704565505 525097.5045573005, -1652327.704565504 524097.5045572992, -1653327.704565504 524097.5045573004, -1653327.704565504 525097.5045573004))"
427,3_15,3,15,1000000.0,"POLYGON ((-1653327.704565504 524097.5045573004, -1652327.704565504 524097.5045572992, -1652327.704565506 523097.504557301, -1653327.704565504 523097.5045572994, -1653327.704565504 524097.5045573004))"
428,3_27,3,27,1000000.0,"POLYGON ((-1653327.704565506 512097.5045573018, -1652327.704565504 512097.5045573003, -1652327.704565504 511097.5045573005, -1653327.704565506 511097.5045573019, -1653327.704565506 512097.5045573018))"
429,3_28,3,28,1000000.0,"POLYGON ((-1653327.704565506 511097.5045573019, -1652327.704565504 511097.5045573005, -1652327.704565504 510097.5045572998, -1653327.704565506 510097.5045572994, -1653327.704565506 511097.5045573019))"
430,3_29,3,29,1000000.0,"POLYGON ((-1653327.704565506 510097.5045572994, -1652327.704565504 510097.5045572998, -1652327.704565505 509097.5045573009, -1653327.704565506 509097.5045573015, -1653327.704565506 510097.5045572994))"
431,3_30,3,30,1000000.0,"POLYGON ((-1653327.704565506 509097.5045573015, -1652327.704565505 509097.5045573009, -1652327.704565505 508097.5045573013, -1653327.704565505 508097.5045573009, -1653327.704565506 509097.5045573015))"
432,3_31,3,31,1000000.0,"POLYGON ((-1653327.704565505 508097.5045573009, -1652327.704565505 508097.5045573013, -1652327.704565505 507097.5045573013, -1653327.704565504 507097.5045573003, -1653327.704565505 508097.5045573009))"
433,4_0,4,0,1000000.0,"POLYGON ((-1652327.704565505 539097.5045573014, -1651327.704565506 539097.5045573005, -1651327.704565505 538097.5045573004, -1652327.704565505 538097.5045573007, -1652327.704565505 539097.5045573014))"
434,4_1,4,1,1000000.0,"POLYGON ((-1652327.704565505 538097.5045573007, -1651327.704565505 538097.5045573004, -1651327.704565504 537097.5045572994, -1652327.704565505 537097.5045573012, -1652327.704565505 538097.5045573007))"
435,4_2,4,2,1000000.0,"POLYGON ((-1652327.704565505 537097.5045573012, -1651327.704565504 537097.5045572994, -1651327.704565505 536097.5045573012, -1652327.704565505 536097.5045573007, -1652327.704565505 537097.5045573012))"
436,4_3,4,3,1000000.0,"POLYGON ((-1652327.704565505 536097.5045573007, -1651327.704565505 536097.5045573012, -1651327.704565506 535097.5045573007, -1652327.704565504 535097.5045572999, -1652327.704565505 536097.5045573007))"
437,4_4,4,4,1000000.0,"POLYGON ((-1652327.704565504 535097.5045572999, -1651327.704565506 535097.5045573007, -1651327.704565505 534097.5045573001, -1652327.704565504 534097.5045572997, -1652327.704565504 535097.5045572999))"
438,4_5,4,5,1000000.0,"POLYGON ((-1652327.704565504 534097.5045572997, -1651327.704565505 534097.5045573001, -1651327.704565506 533097.5045573002, -1652327.704565504 533097.5045573007, -1652327.704565504 534097.5045572997))"
439,4_6,4,6,1000000.0,"POLYGON ((-1652327.704565504 533097.5045573007, -1651327.704565506 533097.5045573002, -1651327.704565505 532097.5045573008, -1652327.704565504 532097.5045572998, -1652327.704565504 533097.5045573007))"
440,4_14,4,14,1000000.0,"POLYGON ((-1652327.704565505 525097.5045573005, -1651327.704565504 525097.5045573013, -1651327.704565506 524097.5045573001, -1652327.704565504 524097.5045572992, -1652327.704565505 525097.5045573005))"
441,4_15,4,15,1000000.0,"POLYGON ((-1652327.704565504 524097.5045572992, -1651327.704565506 524097.5045573001, -1651327.704565506 523097.5045573003, -1652327.704565506 523097.504557301, -1652327.704565504 524097.5045572992))"
442,4_27,4,27,1000000.0,"POLYGON ((-1652327.704565504 512097.5045573003, -1651327.704565505 512097.5045573001, -1651327.704565504 511097.5045573005, -1652327.704565504 511097.5045573005, -1652327.704565504 512097.5045573003))"
443,4_28,4,28,1000000.0,"POLYGON ((-1652327.704565504 511097.5045573005, -1651327.704565504 511097.5045573005, -1651327.704565505 510097.5045572997, -1652327.704565504 510097.5045572998, -1652327.704565504 511097.5045573005))"
444,4_29,4,29,1000000.0,"POLYGON ((-1652327.704565504 510097.5045572998, -1651327.704565505 510097.5045572997, -1651327.704565505 509097.5045573015, -1652327.704565505 509097.5045573009, -1652327.704565504 510097.5045572998))"
445,4_30,4,30,1000000.0,"POLYGON ((-1652327.704565505 509097.5045573009, -1651327.704565505 509097.5045573015, -1651327.704565505 508097.5045572997, -1652327.704565505 508097.5045573013, -1652327.704565505 509097.5045573009))"
446,4_31,4,31,1000000.0,"POLYGON ((-1652327.704565505 508097.5045573013, -1651327.704565505 508097.5045572997, -1651327.704565504 507097.5045572999, -1652327.704565505 507097.5045573013, -1652327.704565505 508097.5045573013))"
447,5_0,5,0,1000000.0,"POLYGON ((-1651327.704565506 539097.5045573005, -1650327.704565505 539097.5045572993, -1650327.704565505 538097.5045573006, -1651327.704565505 538097.5045573004, -1651327.704565506 539097.5045573005))"
448,5_1,5,1,1000000.0,"POLYGON ((-1651327.704565505 538097.5045573004, -1650327.704565505 538097.5045573006, -1650327.704565505 537097.5045573001, -1651327.704565504 537097.5045572994, -1651327.704565505 538097.5045573004))"
449,5_2,5,2,1000000.0,"POLYGON ((-1651327.704565504 537097.5045572994, -1650327.704565505 537097.5045573001, -1650327.704565506 536097.5045573012, -1651327.704565505 536097.5045573012, -1651327.704565504 537097.5045572994))"
450,5_3,5,3,1000000.0,"POLYGON ((-1651327.704565505 536097.5045573012, -1650327.704565506 536097.5045573012, -1650327.704565505 535097.5045573014, -1651327.704565506 535097.5045573007, -1651327.704565505 536097.5045573012))"
451,5_4,5,4,1000000.0,"POLYGON ((-1651327.704565506 535097.5045573007, -1650327.704565505 535097.5045573014, -1650327.704565505 534097.5045573, -1651327.704565505 534097.5045573001, -1651327.704565506 535097.5045573007))"
452,5_5,5,5,1000000.0,"POLYGON ((-1651327.704565505 534097.5045573001, -1650327.704565505 534097.5045573, -1650327.704565505 533097.5045573006, -1651327.704565506 533097.5045573002, -1651327.704565505 534097.5045573001))"
453,5_14,5,14,1000000.0,"POLYGON ((-1651327.704565504 525097.5045573013, -1650327.704565506 525097.5045572999, -1650327.704565506 524097.5045573012, -1651327.704565506 524097.5045573001, -1651327.704565504 525097.5045573013))"
454,5_15,5,15,1000000.0,"POLYGON ((-1651327.704565506 524097.5045573001, -1650327.704565506 524097.5045573012, -1650327.704565505 523097.5045572998, -1651327.704565506 523097.5045573003, -1651327.704565506 524097.5045573001))"
455,5_27,5,27,1000000.0,"POLYGON ((-1651327.704565505 512097.5045573001, -1650327.704565505 512097.5045572991, -1650327.704565505 511097.5045573003, -1651327.704565504 511097.5045573005, -1651327.704565505 512097.5045573001))"
456,5_28,5,28,1000000.0,"POLYGON ((-1651327.704565504 511097.5045573005, -1650327.704565505 511097.5045573003, -1650327.704565505 510097.5045573013, -1651327.704565505 510097.5045572997, -1651327.704565504 511097.5045573005))"
457,5_29,5,29,1000000.0,"POLYGON ((-1651327.704565505 510097.5045572997, -1650327.704565505 510097.5045573013, -1650327.704565505 509097.5045572996, -1651327.704565505 509097.5045573015, -1651327.704565505 510097.5045572997))"
458,5_30,5,30,1000000.0,"POLYGON ((-1651327.704565505 509097.5045573015, -1650327.704565505 509097.5045572996, -1650327.704565505 508097.5045572998, -1651327.704565505 508097.5045572997, -1651327.704565505 509097.5045573015))"
459,5_31,5,31,1000000.0,"POLYGON ((-1651327.704565505 508097.5045572997, -1650327.704565505 508097.5045572998, -1650327.704565505 507097.5045573008, -1651327.704565504 507097.5045572999, -1651327.704565505 508097.5045572997))"
460,6_0,6,0,1000000.0,"POLYGON ((-1650327.704565505 539097.5045572993, -1649327.704565505 539097.5045573002, -1649327.704565505 538097.5045572994, -1650327.704565505 538097.5045573006, -1650327.704565505 539097.5045572993))"
461,6_1,6,1,1000000.0,"POLYGON ((-1650327.704565505 538097.5045573006, -1649327.704565505 538097.5045572994, -1649327.704565505 537097.5045573007, -1650327.704565505 537097.5045573001, -1650327.704565505 538097.5045573006))"
462,6_2,6,2,1000000.0,"POLYGON ((-1650327.704565505 537097.5045573001, -1649327.704565505 537097.5045573007, -1649327.704565505 536097.5045572997, -1650327.704565506 536097.5045573012, -1650327.704565505 537097.5045573001))"
463,6_3,6,3,1000000.0,"POLYGON ((-1650327.704565506 536097.5045573012, -1649327.704565505 536097.5045572997, -1649327.704565506 535097.5045573019, -1650327.704565505 535097.5045573014, -1650327.704565506 536097.5045573012))"
464,6_16,6,16,1000000.0,"POLYGON ((-1650327.704565505 523097.5045572998, -1649327.704565504 523097.5045573003, -1649327.704565505 522097.5045573006, -1650327.704565505 522097.5045573002, -1650327.704565505 523097.5045572998))"
465,6_29,6,29,1000000.0,"POLYGON ((-1650327.704565505 510097.5045573013, -1649327.704565505 510097.5045573011, -1649327.704565505 509097.5045573004, -1650327.704565505 509097.5045572996, -1650327.704565505 510097.5045573013))"
466,6_30,6,30,1000000.0,"POLYGON ((-1650327.704565505 509097.5045572996, -1649327.704565505 509097.5045573004, -1649327.704565505 508097.5045573002, -1650327.704565505 508097.5045572998, -1650327.704565505 509097.5045572996))"
467,6_31,6,31,1000000.0,"POLYGON ((-1650327.704565505 508097.5045572998, -1649327.704565505 508097.5045573002, -1649327.704565504 507097.5045572994, -1650327.704565505 507097.5045573008, -1650327.704565505 508097.5045572998))"
468,7_0,7,0,1000000.0,"POLYGON ((-1649327.704565505 539097.5045573002, -1648327.704565506 539097.5045573006, -1648327.704565504 538097.5045573, -1649327.704565505 538097.5045572994, -1649327.704565505 539097.5045573002))"
469,7_1,7,1,1000000.0,"POLYGON ((-1649327.704565505 538097.5045572994, -1648327.704565504 538097.5045573, -1648327.704565505 537097.5045573006, -1649327.704565505 537097.5045573007, -1649327.704565505 538097.5045572994))"
470,7_2,7,2,1000000.0,"POLYGON ((-1649327.704565505 537097.5045573007, -1648327.704565505 537097.5045573006, -1648327.704565505 536097.5045573006, -1649327.704565505 536097.5045572997, -1649327.704565505 537097.5045573007))"
471,7_3,7,3,1000000.0,"POLYGON ((-1649327.704565505 536097.5045572997, -1648327.704565505 536097.5045573006, -1648327.704565505 535097.5045573008, -1649327.704565506 535097.5045573019, -1649327.704565505 536097.5045572997))"
472,7_28,7,28,1000000.0,"POLYGON ((-1649327.704565505 511097.504557301, -1648327.704565505 511097.5045573007, -1648327.704565506 510097.5045573005, -1649327.704565505 510097.5045573011, -1649327.704565505 511097.504557301))"
473,7_29,7,29,1000000.0,"POLYGON ((-1649327.704565505 510097.5045573011, -1648327.704565506 510097.5045573005, -1648327.704565505 509097.5045572996, -1649327.704565505 509097.5045573004, -1649327.704565505 510097.5045573011))"
474,7_30,7,30,1000000.0,"POLYGON ((-1649327.704565505 509097.5045573004, -1648327.704565505 509097.5045572996, -1648327.704565505 508097.5045573007, -1649327.704565505 508097.5045573002, -1649327.704565505 509097.5045573004))"
475,7_31,7,31,1000000.0,"POLYGON ((-1649327.704565505 508097.5045573002, -1648327.704565505 508097.5045573007, -1648327.704565504 507097.5045573011, -1649327.704565504 507097.5045572994, -1649327.704565505 508097.5045573002))"
476,8_0,8,0,1000000.0,"POLYGON ((-1648327.704565506 539097.5045573006, -1647327.704565505 539097.5045572993, -1647327.704565504 538097.5045573006, -1648327.704565504 538097.5045573, -1648327.704565506 539097.5045573006))"
477,8_1,8,1,1000000.0,"POLYGON ((-1648327.704565504 538097.5045573, -1647327.704565504 538097.5045573006, -1647327.704565504 537097.5045573008, -1648327.704565505 537097.5045573006, -1648327.704565504 538097.5045573))"
478,8_2,8,2,1000000.0,"POLYGON ((-1648327.704565505 537097.5045573006, -1647327.704565504 537097.5045573008, -1647327.704565506 536097.5045573004, -1648327.704565505 536097.5045573006, -1648327.704565505 537097.5045573006))"
479,8_29,8,29,1000000.0,"POLYGON ((-1648327.704565506 510097.5045573005, -1647327.704565505 510097.5045573012, -1647327.704565505 509097.5045572996, -1648327.704565505 509097.5045572996, -1648327.704565506 510097.5045573005))"
480,8_30,8,30,1000000.0,"POLYGON ((-1648327.704565505 509097.5045572996, -1647327.704565505 509097.5045572996, -1647327.704565506 508097.5045573004, -1648327.704565505 508097.5045573007, -1648327.704565505 509097.5045572996))"
481,8_31,8,31,1000000.0,"POLYGON ((-1648327.704565505 508097.5045573007, -1647327.704565506 508097.5045573004, -1647327.704565504 507097.5045573001, -1648327.704565504 507097.5045573011, -1648327.704565505 508097.5045573007))"
482,9_0,9,0,1000000.0,"POLYGON ((-1647327.704565505 539097.5045572993, -1646327.704565505 539097.5045573, -1646327.704565504 538097.5045573, -1647327.704565504 538097.5045573006, -1647327.704565505 539097.5045572993))"
483,9_1,9,1,1000000.0,"POLYGON ((-1647327.704565504 538097.5045573006, -1646327.704565504 538097.5045573, -1646327.704565505 537097.5045573006, -1647327.704565504 537097.5045573008, -1647327.704565504 538097.5045573006))"
484,9_30,9,30,1000000.0,"POLYGON ((-1647327.704565505 509097.5045572996, -1646327.704565505 509097.5045573003, -1646327.704565505 508097.5045573007, -1647327.704565506 508097.5045573004, -1647327.704565505 509097.5045572996))"
485,9_31,9,31,1000000.0,"POLYGON ((-1647327.704565506 508097.5045573004, -1646327.704565505 508097.5045573007, -1646327.704565505 507097.5045573009, -1647327.704565504 507097.5045573001, -1647327.704565506 508097.5045573004))"
486,10_0,10,0,1000000.0,"POLYGON ((-1646327.704565505 539097.5045573, -1645327.704565505 539097.5045573009, -1645327.704565505 538097.5045573001, -1646327.704565504 538097.5045573, -1646327.704565505 539097.5045573))"
487,10_1,10,1,1000000.0,"POLYGON ((-1646327.704565504 538097.5045573, -1645327.704565505 538097.5045573001, -1645327.704565504 537097.5045572997, -1646327.704565505 537097.5045573006, -1646327.704565504 538097.5045573))"
488,10_31,10,31,1000000.0,"POLYGON ((-1646327.704565505 508097.5045573007, -1645327.704565504 508097.5045572994, -1645327.704565505 507097.5045573013, -1646327.704565505 507097.5045573009, -1646327.704565505 508097.5045573007))"
489,11_0,11,0,1000000.0,"POLYGON ((-1645327.704565505 539097.5045573009, -1644327.704565505 539097.5045573005, -1644327.704565504 538097.5045572999, -1645327.704565505 538097.5045573001, -1645327.704565505 539097.5045573009))"
490,11_1,11,1,1000000.0,"POLYGON ((-1645327.704565505 538097.5045573001, -1644327.704565504 538097.5045572999, -1644327.704565506 537097.504557302, -1645327.704565504 537097.5045572997, -1645327.704565505 538097.5045573001))"
491,11_31,11,31,1000000.0,"POLYGON ((-1645327.704565504 508097.5045572994, -1644327.704565504 508097.5045572997, -1644327.704565504 507097.5045572986, -1645327.704565505 507097.5045573013, -1645327.704565504 508097.5045572994))"
492,12_0,12,0,1000000.0,"POLYGON ((-1644327.704565505 539097.5045573005, -1643327.704565505 539097.5045573005, -1643327.704565505 538097.5045573007, -1644327.704565504 538097.5045572999, -1644327.704565505 539097.5045573005))"
493,12_1,12,1,1000000.0,"POLYGON ((-1644327.704565504 538097.5045572999, -1643327.704565505 538097.5045573007, -1643327.704565506 537097.5045573008, -1644327.704565506 537097.504557302, -1644327.704565504 538097.5045572999))"
494,12_31,12,31,1000000.0,"POLYGON ((-1644327.704565504 508097.5045572997, -1643327.704565505 508097.5045573016, -1643327.704565505 507097.5045572998, -1644327.704565504 507097.5045572986, -1644327.704565504 508097.5045572997))"
495,13_0,13,0,1000000.0,"POLYGON ((-1643327.704565505 539097.5045573005, -1642327.704565504 539097.5045573006, -1642327.704565506 538097.5045573014, -1643327.704565505 538097.5045573007, -1643327.704565505 539097.5045573005))"
496,13_1,13,1,1000000.0,"POLYGON ((-1643327.704565505 538097.5045573007, -1642327.704565506 538097.5045573014, -1642327.704565506 537097.5045572995, -1643327.704565506 537097.5045573008, -1643327.704565505 538097.5045573007))"
497,13_20,13,20,1000000.0,"POLYGON ((-1643327.704565505 519097.5045572993, -1642327.704565505 519097.5045573008, -1642327.704565504 518097.5045572991, -1643327.704565504 518097.5045572997, -1643327.704565505 519097.5045572993))"
498,13_26,13,26,1000000.0,"POLYGON ((-1643327.704565505 513097.5045573012, -1642327.704565505 513097.5045573012, -1642327.704565505 512097.5045573006, -1643327.704565505 512097.5045573, -1643327.704565505 513097.5045573012))"
499,13_30,13,30,1000000.0,"POLYGON ((-1643327.704565506 509097.5045573004, -1642327.704565505 509097.5045573006, -1642327.704565504 508097.5045573005, -1643327.704565505 508097.5045573016, -1643327.704565506 509097.5045573004))"
500,13_31,13,31,1000000.0,"POLYGON ((-1643327.704565505 508097.5045573016, -1642327.704565504 508097.5045573005, -1642327.704565506 507097.5045573018, -1643327.704565505 507097.5045572998, -1643327.704565505 508097.5045573016))"
501,14_0,14,0,1000000.0,"POLYGON ((-1642327.704565504 539097.5045573006, -1641327.704565504 539097.5045573014, -1641327.704565504 538097.5045572994, -1642327.704565506 538097.5045573014, -1642327.704565504 539097.5045573006))"
502,14_1,14,1,1000000.0,"POLYGON ((-1642327.704565506 538097.5045573014, -1641327.704565504 538097.5045572994, -1641327.704565505 537097.5045573008, -1642327.704565506 537097.5045572995, -1642327.704565506 538097.5045573014))"
